Organization,Year,Language,Bytes
microsoft,2024,C#,22394
microsoft,2024,Python,9277
microsoft,2024,CSS,7033
microsoft,2024,HTML,6237
microsoft,2024,Dockerfile,59
microsoft,2024,Python,14412
microsoft,2024,Jupyter Notebook,13230
microsoft,2024,Shell,272
microsoft,2024,JavaScript,5107
microsoft,2024,CSS,2968
microsoft,2024,PowerShell,2522
microsoft,2024,Python,138704
microsoft,2024,TypeScript,129145
microsoft,2024,Bicep,105171
microsoft,2024,C#,90803
microsoft,2024,CSS,15464
microsoft,2024,Shell,5369
microsoft,2024,Jinja,3769
microsoft,2024,PowerShell,2242
microsoft,2024,Dockerfile,879
microsoft,2024,Batchfile,825
microsoft,2024,HTML,818
microsoft,2024,JavaScript,529
microsoft,2024,Python,824477
microsoft,2024,Shell,4201
microsoft,2024,Java,374
microsoft,2024,Python,9615
microsoft,2024,Jupyter Notebook,36702
microsoft,2024,Shell,14361
microsoft,2024,Jupyter Notebook,5259
microsoft,2024,Dockerfile,1143
microsoft,2024,Jupyter Notebook,100540
microsoft,2024,Shell,6227
microsoft,2024,Python,2915
microsoft,2024,Dockerfile,1148
microsoft,2024,C#,123750
microsoft,2024,CSS,45006
microsoft,2024,HTML,39540
microsoft,2024,Python,4995
microsoft,2024,Dockerfile,239
microsoft,2024,Python,4304
microsoft,2024,C#,590
microsoft,2024,Jupyter Notebook,11198
microsoft,2024,Python,6964
microsoft,2024,C++,220343
microsoft,2024,Jupyter Notebook,170825
microsoft,2024,JavaScript,46783
microsoft,2024,C#,17722
microsoft,2024,Python,14829
microsoft,2024,Vue,13340
microsoft,2024,C,11379
microsoft,2024,HTML,8317
microsoft,2024,Objective-C,7434
microsoft,2024,CSS,7179
microsoft,2024,Shell,2452
microsoft,2024,Objective-C++,1298
microsoft,2024,TypeScript,761
microsoft,2024,Dockerfile,391
microsoft,2024,JavaScript,958
microsoft,2024,C#,22793
microsoft,2024,CSS,15002
microsoft,2024,HTML,12982
microsoft,2024,C#,6274
microsoft,2024,TypeScript,81268
microsoft,2024,HTML,21450
microsoft,2024,Bicep,7411
microsoft,2024,JavaScript,3565
microsoft,2024,HCL,27844
microsoft,2024,Shell,18393
microsoft,2024,Makefile,238
microsoft,2024,Dockerfile,904
microsoft,2024,Go,303
microsoft,2024,PostScript,644
microsoft,2024,JavaScript,355
microsoft,2024,TeX,3168686
microsoft,2024,TypeScript,102546
microsoft,2024,Roff,45
microsoft,2024,Python,191442
microsoft,2024,Makefile,253
microsoft,2024,Go,40126
microsoft,2024,C,11694
microsoft,2024,TypeScript,34186
microsoft,2024,C#,23563
microsoft,2024,Bicep,15892
microsoft,2024,JavaScript,9805
microsoft,2024,PowerShell,5592
microsoft,2024,Shell,2238
microsoft,2024,TypeScript,5084263
microsoft,2024,Python,299589
microsoft,2024,Kotlin,67471
microsoft,2024,C#,60321
microsoft,2024,JavaScript,54146
microsoft,2024,Less,21387
microsoft,2024,HTML,17210
microsoft,2024,Batchfile,4364
microsoft,2024,CSS,4115
microsoft,2024,Dockerfile,2781
microsoft,2024,Shell,2439
microsoft,2024,Makefile,1424
microsoft,2024,Python,85910
microsoft,2024,Bicep,204764
microsoft,2024,TypeScript,68591
microsoft,2024,Python,13801
microsoft,2024,CSS,11484
microsoft,2024,HTML,2850
microsoft,2024,JavaScript,2415
microsoft,2024,PowerShell,1129
microsoft,2024,Dockerfile,381
microsoft,2024,C#,22793
microsoft,2024,CSS,15002
microsoft,2024,HTML,12982
microsoft,2024,Python,25354
microsoft,2024,Bicep,3142
microsoft,2024,Open Policy Agent,1038
microsoft,2024,Dockerfile,1009
microsoft,2024,TypeScript,14528
microsoft,2024,JavaScript,3422
microsoft,2024,HTML,1721
microsoft,2024,CSS,1033
microsoft,2024,TypeScript,11962
microsoft,2024,JavaScript,7962
microsoft,2024,CSS,6685
microsoft,2024,Python,715858
microsoft,2024,TypeScript,48138
microsoft,2024,Jinja,16116
microsoft,2024,CSS,3078
microsoft,2024,Shell,2204
microsoft,2024,Makefile,973
microsoft,2024,JavaScript,887
microsoft,2024,Python,1767
microsoft,2024,Shell,671
microsoft,2024,Rust,276773
microsoft,2024,Python,88356
microsoft,2024,TypeScript,39559
microsoft,2024,RenderScript,591
microsoft,2024,JavaScript,117
microsoft,2024,Python,64396
microsoft,2024,JavaScript,32374
microsoft,2024,Shell,9140
microsoft,2024,Jupyter Notebook,326787
microsoft,2024,Python,45326
microsoft,2024,Shell,545
microsoft,2024,Batchfile,447
microsoft,2024,TypeScript,129145
microsoft,2024,Bicep,105171
microsoft,2024,C#,82575
microsoft,2024,CSS,15464
microsoft,2024,JavaScript,529
microsoft,2024,HTML,364
microsoft,2024,Python,525177
microsoft,2024,Shell,4354
microsoft,2024,JavaScript,20550
microsoft,2024,HTML,9702
microsoft,2024,CSS,8637
microsoft,2024,TypeScript,1990
microsoft,2024,Swift,13915
microsoft,2024,Ruby,1604
microsoft,2024,Rust,116426
microsoft,2024,Python,304856
microsoft,2024,Smarty,46784
microsoft,2024,Shell,27321
microsoft,2024,TypeScript,265074
microsoft,2024,C#,38742
microsoft,2024,Bicep,12171
microsoft,2024,CSS,1881
microsoft,2024,JavaScript,249
microsoft,2024,TypeScript,602214
microsoft,2024,Python,230268
microsoft,2024,Shell,63043
microsoft,2024,TSQL,29154
microsoft,2024,CSS,8139
microsoft,2024,Dockerfile,3137
microsoft,2024,HTML,424
microsoft,2024,Go,5917
microsoft,2024,HCL,211211
microsoft,2024,TypeScript,142245
microsoft,2024,Python,120117
microsoft,2024,Bicep,75525
microsoft,2024,PowerShell,35727
microsoft,2024,CSS,15538
microsoft,2024,Shell,453
microsoft,2024,Dockerfile,421
microsoft,2024,HTML,408
microsoft,2024,Python,1042315
microsoft,2024,Cuda,62201
microsoft,2024,Shell,39999
microsoft,2024,PowerShell,25949
microsoft,2024,JavaScript,8134
microsoft,2024,C++,7002
microsoft,2024,Batchfile,846
microsoft,2024,Python,2874707
microsoft,2024,TypeScript,794604
microsoft,2024,C#,120370
microsoft,2024,Jupyter Notebook,49794
microsoft,2024,Makefile,20086
microsoft,2024,Shell,10904
microsoft,2024,JavaScript,8185
microsoft,2024,TeX,4385
microsoft,2024,PowerShell,3271
microsoft,2024,Jinja,2702
microsoft,2024,Dockerfile,2664
microsoft,2024,CSS,1851
microsoft,2024,HTML,1082
microsoft,2024,Mako,680
microsoft,2024,Python,332648
microsoft,2024,HTML,5383
microsoft,2024,Dockerfile,1412
microsoft,2024,Python,265449
microsoft,2024,Jupyter Notebook,436769
microsoft,2024,Python,247961
microsoft,2024,Makefile,11297
microsoft,2024,Python,16229
microsoft,2024,C#,3867
microsoft,2024,CSS,54990
microsoft,2024,Ruby,279
microsoft,2024,HTML,1
microsoft,2024,Bicep,146548
microsoft,2024,Python,31871
microsoft,2024,C#,27976
microsoft,2024,TSQL,5361
microsoft,2024,Dockerfile,1036
microsoft,2024,Ruby,292
microsoft,2024,C++,361736
microsoft,2024,Python,318410
microsoft,2024,CMake,3123
microsoft,2024,C,2056
microsoft,2024,C#,1312122
microsoft,2024,Bicep,100439
microsoft,2024,PowerShell,26979
microsoft,2024,Shell,24231
microsoft,2024,CMake,19064
microsoft,2024,Dockerfile,2626
microsoft,2024,C#,61054
microsoft,2024,Julia,33620
microsoft,2024,PowerShell,172
microsoft,2024,Python,526245
microsoft,2024,Python,7744
microsoft,2024,Shell,87
microsoft,2024,TypeScript,234130
microsoft,2024,Go,7570
microsoft,2024,JavaScript,4647
microsoft,2024,Dockerfile,1328
microsoft,2024,Shell,318
microsoft,2024,Python,2461458
microsoft,2024,Bicep,99191
microsoft,2024,Jupyter Notebook,33210
microsoft,2024,TypeScript,30348
microsoft,2024,JavaScript,5659
microsoft,2024,Shell,4663
microsoft,2024,PowerShell,2878
microsoft,2024,CSS,2364
microsoft,2024,Dockerfile,1233
microsoft,2024,HTML,720
microsoft,2024,TypeScript,128024
microsoft,2024,Bicep,82365
microsoft,2024,Python,50683
microsoft,2024,CSS,14961
microsoft,2024,HTML,363
microsoft,2024,JavaScript,93
microsoft,2024,Shell,70
microsoft,2024,Python,96339
microsoft,2024,Cuda,96300
microsoft,2024,Jupyter Notebook,21159
microsoft,2024,CMake,5983
microsoft,2024,C,5683
microsoft,2024,C++,4252
microsoft,2024,Shell,851
microsoft,2024,C#,3393921
microsoft,2024,C++,68801
microsoft,2024,Batchfile,10246
microsoft,2024,Inno Setup,4989
microsoft,2024,C,717
microsoft,2024,Python,61033
microsoft,2024,JavaScript,34272
microsoft,2024,HTML,1721
microsoft,2024,CSS,622
microsoft,2024,Python,35785
microsoft,2024,Python,195154
microsoft,2024,Shell,1056
microsoft,2024,Python,452378
microsoft,2024,Jupyter Notebook,92051
microsoft,2024,Dockerfile,699
microsoft,2024,C#,2748
microsoft,2024,Python,526848
microsoft,2024,C++,484228
microsoft,2024,Jupyter Notebook,427199
microsoft,2024,Cuda,184333
microsoft,2024,CMake,43700
microsoft,2024,MATLAB,4337
microsoft,2024,C,3607
microsoft,2024,Shell,2842
microsoft,2024,Makefile,1946
microsoft,2024,Python,465492
microsoft,2024,C++,8664
microsoft,2024,TypeScript,8238
microsoft,2024,PowerShell,1116
microsoft,2024,Shell,1019
microsoft,2024,C#,11236
microsoft,2024,PowerShell,1467
microsoft,2024,Python,32307
microsoft,2024,Makefile,5288
microsoft,2024,TypeScript,61514
microsoft,2024,CSS,1138
microsoft,2024,JavaScript,825
microsoft,2024,HTML,318
microsoft,2024,Python,61701
microsoft,2024,Jinja,1289
microsoft,2024,C#,4953
microsoft,2024,Java,19929
microsoft,2024,Python,14846
microsoft,2024,C#,12459
microsoft,2024,TypeScript,12308
microsoft,2024,PowerShell,1862
microsoft,2024,JavaScript,6571
microsoft,2024,CSS,1180
microsoft,2024,Python,47264
microsoft,2024,C#,7592
microsoft,2024,JavaScript,4228
microsoft,2024,CSS,2813
microsoft,2024,HTML,1879
microsoft,2024,Python,186930
microsoft,2024,Shell,1352
microsoft,2024,Rust,1656219
microsoft,2024,CMake,4093
microsoft,2024,C++,526
microsoft,2024,C,1479223
microsoft,2024,Shell,366801
microsoft,2024,M4,86892
microsoft,2024,Roff,26527
microsoft,2024,Makefile,18239
microsoft,2024,templ,131
microsoft,2024,JavaScript,31796
microsoft,2024,Bicep,21190
microsoft,2024,HTML,7396
microsoft,2024,CSS,5595
microsoft,2024,C#,1505
microsoft,2024,Bicep,117732
microsoft,2024,Java,37168
microsoft,2024,Shell,1376
microsoft,2024,Dockerfile,55
microsoft,2024,Python,232774
microsoft,2024,Shell,894
microsoft,2024,Jupyter Notebook,34641
microsoft,2024,Python,20926
microsoft,2024,Jupyter Notebook,76433
microsoft,2024,Python,4622
microsoft,2024,Python,6347
microsoft,2024,CSS,5560
microsoft,2024,Python,33018
microsoft,2024,TypeScript,339854
microsoft,2024,CSS,29664
microsoft,2024,SCSS,14598
microsoft,2024,JavaScript,5916
microsoft,2024,JavaScript,7772
microsoft,2024,HTML,67
microsoft,2024,C#,104197
microsoft,2024,Bicep,52928
microsoft,2024,Shell,16904
microsoft,2024,Dockerfile,469
microsoft,2024,C#,232966
microsoft,2024,Python,16333
microsoft,2024,Shell,16249
microsoft,2024,Dockerfile,842
microsoft,2024,HTML,41905
microsoft,2024,Python,31717
microsoft,2024,PowerShell,5084
microsoft,2024,Shell,9933
microsoft,2024,Python,6083
microsoft,2024,Smarty,1852
microsoft,2024,Dockerfile,731
microsoft,2024,PHP,130
microsoft,2024,Python,61906
microsoft,2024,Dockerfile,746
microsoft,2024,TypeScript,381123
microsoft,2024,JavaScript,207902
microsoft,2024,CSS,2166
microsoft,2024,HTML,1764
microsoft,2024,Shell,62
microsoft,2024,Smarty,27896
microsoft,2024,HCL,22264
microsoft,2024,Jupyter Notebook,319299
microsoft,2024,Python,235063
microsoft,2024,Cython,3073
microsoft,2024,TLA,83156
microsoft,2024,Java,12121
microsoft,2024,R,5976
microsoft,2024,C,5855
microsoft,2024,Shell,3528
microsoft,2024,Objective-C,2254
microsoft,2024,Rust,1884
microsoft,2024,Makefile,487
microsoft,2024,C#,38537
microsoft,2024,Circom,4433805
microsoft,2024,Rust,1710870
microsoft,2024,Python,40628
microsoft,2024,Shell,12175
microsoft,2024,C,6317
microsoft,2024,Makefile,732
microsoft,2024,Ruby,285
microsoft,2024,HTML,1
microsoft,2024,C,1133528
microsoft,2024,C++,101031
microsoft,2024,CMake,95424
microsoft,2024,Shell,17807
microsoft,2024,Python,4886
microsoft,2024,Makefile,2538
microsoft,2024,Dockerfile,1558
microsoft,2024,Ruby,285
microsoft,2024,HTML,1
microsoft,2024,Smarty,2059
microsoft,2024,TypeScript,7992
microsoft,2024,CSS,989
microsoft,2024,JavaScript,549
microsoft,2024,C++,2940077
microsoft,2024,Assembly,2034536
microsoft,2024,C,261930
microsoft,2024,CMake,50750
microsoft,2024,Objective-C++,804
microsoft,2024,JavaScript,17899
microsoft,2024,HTML,1982
microsoft,2024,Python,102288
microsoft,2024,Dockerfile,3775
microsoft,2024,Makefile,2335
microsoft,2024,PowerShell,15963
microsoft,2024,Python,13552
microsoft,2024,Jupyter Notebook,9381
microsoft,2024,PowerShell,4661
microsoft,2024,Python,35443
microsoft,2024,Python,715
microsoft,2024,C#,1438009
microsoft,2024,PowerShell,42882
microsoft,2024,Bicep,17688
microsoft,2024,Shell,12967
microsoft,2024,Dockerfile,3815
microsoft,2024,Batchfile,332
microsoft,2024,C++,5996
microsoft,2024,Go,229768
microsoft,2024,Go,160493
microsoft,2024,C,54316
microsoft,2024,JavaScript,12129
microsoft,2024,PowerShell,4077
microsoft,2024,Python,2712
microsoft,2024,Shell,784
microsoft,2024,C#,1365154
microsoft,2024,TypeScript,262000
microsoft,2024,PowerShell,61461
microsoft,2024,Bicep,40499
microsoft,2024,JavaScript,15492
microsoft,2024,Shell,12986
microsoft,2024,SCSS,6217
microsoft,2024,Dockerfile,3939
microsoft,2024,CSS,1890
microsoft,2024,HTML,612
microsoft,2024,Batchfile,332
microsoft,2024,Go,5066381
microsoft,2024,TypeScript,264502
microsoft,2024,JavaScript,40864
microsoft,2024,JavaScript,62749
microsoft,2024,CSS,5075
microsoft,2024,HTML,1987
microsoft,2024,Rust,602589
microsoft,2024,Python,225010
microsoft,2024,Shell,2416
microsoft,2024,Jupyter Notebook,287540
microsoft,2024,Python,211002
microsoft,2024,Shell,46840
microsoft,2024,PowerShell,25879
microsoft,2024,Dockerfile,1193
microsoft,2024,Batchfile,846
microsoft,2024,Python,402402
microsoft,2024,Shell,247
microsoft,2024,Swift,39224
microsoft,2024,Ruby,1966
microsoft,2024,Go,71972
microsoft,2024,C,17170
microsoft,2024,Dockerfile,3669
microsoft,2024,CMake,3655
microsoft,2024,Shell,3445
microsoft,2024,Smarty,999
microsoft,2024,PureBasic,723
microsoft,2024,Python,340910
microsoft,2024,Jupyter Notebook,5730600
microsoft,2024,Ruby,285
microsoft,2024,HTML,1
microsoft,2024,Python,42046
microsoft,2024,Shell,258
microsoft,2024,Bicep,11069
microsoft,2024,PLpgSQL,2718
microsoft,2024,Python,1786
microsoft,2024,Shell,1137
microsoft,2024,Dockerfile,827
microsoft,2024,TypeScript,767459
microsoft,2024,EJS,10261
microsoft,2024,JavaScript,2741
microsoft,2024,Bicep,2259
microsoft,2024,Shell,313
microsoft,2024,HTML,1085
microsoft,2024,Ruby,362
microsoft,2024,SCSS,312
microsoft,2024,CSS,136
microsoft,2024,Python,278195
microsoft,2024,Shell,220
microsoft,2024,Ruby,285
microsoft,2024,C#,75488
microsoft,2024,Python,166621
microsoft,2024,Python,79108
microsoft,2024,Jupyter Notebook,40344
microsoft,2024,Shell,573
microsoft,2024,C#,413906
microsoft,2024,Bicep,171427
microsoft,2024,TypeScript,151023
microsoft,2024,PowerShell,101193
microsoft,2024,CSS,63926
microsoft,2024,JavaScript,3768
microsoft,2024,HTML,2198
microsoft,2024,Batchfile,482
microsoft,2024,TypeScript,33820
microsoft,2024,HTML,2643
microsoft,2024,CSS,1802
microsoft,2024,JavaScript,1572
microsoft,2024,TypeScript,52496
microsoft,2024,JavaScript,3963
microsoft,2024,TypeScript,38067
microsoft,2024,JavaScript,3485
microsoft,2024,TypeScript,61468
microsoft,2024,JavaScript,2272
microsoft,2024,TypeScript,87548
microsoft,2024,JavaScript,1108
microsoft,2024,TypeScript,8350
microsoft,2024,CSS,1451
microsoft,2024,JavaScript,734
microsoft,2024,HTML,322
microsoft,2024,Ruby,72
microsoft,2024,Makefile,69
microsoft,2024,TypeScript,76532
microsoft,2024,JavaScript,6197
microsoft,2024,CSS,2652
microsoft,2024,Python,700021
microsoft,2024,Cuda,50757
microsoft,2024,Shell,21918
microsoft,2024,C++,20193
microsoft,2024,TeX,5313
microsoft,2024,Makefile,50
microsoft,2024,Python,13116
microsoft,2024,C#,202554
microsoft,2024,Shell,1346
microsoft,2024,Python,90918
microsoft,2024,Python,65451516
microsoft,2024,Roff,15563250
microsoft,2024,Shell,897915
microsoft,2024,PowerShell,883827
microsoft,2024,HTML,309712
microsoft,2024,C#,269549
microsoft,2024,JavaScript,179855
microsoft,2024,CSS,106237
microsoft,2024,Jinja,88211
microsoft,2024,NSIS,75240
microsoft,2024,Makefile,47225
microsoft,2024,Batchfile,38098
microsoft,2024,SaltStack,30189
microsoft,2024,Dockerfile,6207
microsoft,2024,TeX,5815
microsoft,2024,Rich Text Format,4077
microsoft,2024,XSLT,4042
microsoft,2024,Cython,2238
microsoft,2024,Smarty,2114
microsoft,2024,C,2017
microsoft,2024,Go,2010
microsoft,2024,Scilab,1147
microsoft,2024,Scheme,942
microsoft,2024,Procfile,47
microsoft,2024,Cuda,262744
microsoft,2024,C++,184660
microsoft,2024,Python,30933
microsoft,2024,CMake,13958
microsoft,2024,Makefile,1975
microsoft,2024,Shell,604
microsoft,2024,Gnuplot,82000
microsoft,2024,M,76876
microsoft,2024,Python,444797
microsoft,2024,Mustache,29684
microsoft,2024,Shell,16310
microsoft,2024,HCL,9739
microsoft,2024,Smarty,7209
microsoft,2024,Makefile,3437
microsoft,2024,C,2221
microsoft,2024,Dockerfile,114
microsoft,2024,Python,86102
microsoft,2024,Dockerfile,6110
microsoft,2024,C#,42178
microsoft,2024,Bicep,30126
microsoft,2024,PowerShell,1396
microsoft,2024,Shell,1237
microsoft,2024,C#,72109
microsoft,2024,TypeScript,41552
microsoft,2024,Bicep,19507
microsoft,2024,PowerShell,7892
microsoft,2024,JavaScript,734
microsoft,2024,HTML,354
microsoft,2024,JavaScript,2978
microsoft,2024,C#,24850
microsoft,2024,CSS,23701
microsoft,2024,HTML,161
microsoft,2024,JavaScript,17719
microsoft,2024,Rust,11423
microsoft,2024,Jupyter Notebook,216168
microsoft,2024,Python,161979
microsoft,2024,Python,31348
microsoft,2024,HCL,25838
microsoft,2024,Shell,23086
microsoft,2024,C#,14406
microsoft,2024,Smarty,14079
microsoft,2024,Dockerfile,11835
